tenant_id,assembly_models,code_form_no,ata_code,reference_amp,description,category_code,issue_date,directive_no,is_rii,show_in_c_of_a,estimated_man_hours,note,applicability
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-33,66,ASB 76-66-33,Main Gear Box - One-Time Visual Inspection of the Main Gear Box Support Beam Barrel Nut Bores.,SB,30-Jul-2001,ASB 76-66-33,,,0:00,,All S-76 helicopters Component: 76209-03001 series beams.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-34,63,ASB 76-66-34,Main Gear Box - Rotor Brake Disc - One-Time Visual Inspect of,SB,08-Nov-2001,ASB 76-66-34,,,0:00,,"""All S-76 helicopters Component: 76363-09103-102 rotor brake disc."""
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-35,66,ASB 76-66-35,Tail Rotor Gear Box - Output Housing and Shaft Assembly - One-Time Axial Motion Measurement Inspection of,SB,26-Jun-2002,ASB 76-66-35,,,0:00,,All S-76 helicopters with a tail box with greater than 500 flight hours Time Since New (TSN) or Time Since Overhaul (TSO).
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-36,63,ASB 76-66-36,Main Gear Box - Rotor Brake Disc (RBD) - Identification of Manufacturer - One-Time Visual Inspect of,SB,12-Nov-2002,ASB 76-66-36,,,0:00,,"All S-76 helicopters prior to, and including serial number 760527, Component: 76363-09103-102 RBDs manufactured by Parker Hannifin Corporation."
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-37,63,ASB 76-66-37,Main Gear Box - Rotor Brake Disc (RBD) - Removal from Service and Interim Instructions,SB,31-Jan-2003,ASB 76-66-37,,,0:00,,"All S-76 helicopters with a 76363-09103-104 RBD re-identified in accordance with ASB 76- 66-36 dated November 12, 2002.All spare 76363-09103-104 RBD."
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-38,65,ASB 76-66-38,Tail Rotor Drive Shaft Viscous Damper Bearing Calendar Replacement,SB*,21-Jan-2008,ASB 76-66-38,,,0:00,,All S-76 model helicopters including spares delivered prior to issue date of this ASB. Components: 76361-04007-041/-042 Tail Rotor Drive Shaft Bearing Support containing Tail Rotor Drive Shaft Bea
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-40,66,ASB 76-66-40,Powertrain - Main gear box (MGB) - one time visual inspection of the main gearbox lubrication pump,SB,07-Jun-2004,ASB 76-66-40,,,0:00,,S-76 helicopter serial numbers up to and including 760550 and 760554 through 760557.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-41,66,ASB 76-66-41,POWERTRAIN - Main Gear Box (MGB) - Freewheel Unit (FWU) - One-Time Functional Check of,SB,04-Apr-2005,ASB 76-66-41,,,0:00,,All S-76 helicopters delivered prior to and including S/N 760590 and 762976.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-41,63,ASB 76-66-41,Main Gear Box (MGB) - Freewheel Unit (FWU) - One-Time Functional Check Of,SB,04-Apr-2005,ASB 76-66-41,,,0:00,,All S-76 helicopters delivered prior to and including S/N 760590 and 762976. All spare MGB 76351-09500 series and 76351-09600 series assemblies in stock.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,66-42,63,ASB 76-66-42 Rev.A,Main Gear Box (MGB) - One-Time Radial and Axial Movement Check of the Tail Take-Off (TTO) Flange and a Torque Check of the TTO Locking Nut,SB,12-Jun-2006,ASB 76-66-42 Rev.A,,,0:00,,All S-76 MGB delivered and installed as of the issue date of this Alert Service Bulletin (ASB). Component: 76351-09500 and 09600 series MGB.
