tenant_id,assembly_models,code_form_no,ata_code,reference_amp,description,category_code,is_rii,show_in_c_of_a,estimated_man_hours,revision_status
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,500 Hours/06 Months OOP Inspection,OP*,,,0:00,As per Schedule Form No: S76C++/52
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 6 Months Out of Phase inspection,OP*,,,0:00,As per Schedule Form No: S76C++/51
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 4 Years Out of Phase inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 3 Months /12 Months L3 avionics,OP*,,,0:00,As per Schedule Form No: S76C++/50
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 750Hrs Out of Phase Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 3 Months Out of Phase inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 1500 Hours/2 Years Inspection.,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 3000 Hours/ 4 Years Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 200Hrs/12Mths Out of Phase Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 3-6 Mths/12 Mths Out of Phase,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 600 hours/12 Months Out of Phase inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 2250 Hours Inspection.,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 3000 Hours/3 years Inspection.,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,600 Hours/06 Months OOP Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 600 Hours /12 months Inspection.,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 1250 Hours / 3 Years Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 3000 Hours Inspection.,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 1500Hrs/3 year OOP Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 5 Years Out of Phase inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 300 Hours/3 Months Inspection,OP*,,,0:00,As per Schedule Form No: S76C++/49
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 340Hrs Out of Phase Inspection,OP*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,AAC 03 OF 2004,CVR READOUT,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,23,,Every 06 Months Avionics Inspection,ROU*,,,0:00,As per Schedule Form No:S76C++/41.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Mode 'S' Transponder Pilot's Guide (Collins TDR - 94/94D),ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 1500 Hours Inspection.,ROU*,,,0:00,As per Schedule Form No: S76C++/105
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,C of R,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 12 month routine inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,Cabin Fire-ex monthly inspection,ROU*,,,0:00,Included in 30 Days inspection schedule
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,ALTIMETER,ROU*,,,0:00,Overhaul
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,23,,Airframe ULB P/N: DK-120 - Functional Test,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,CVR/FDR Readout(MPFR),ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,24,,A/F ULB Battery Replacement,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,99,,CVR/FDR Readout(MPFR),ROU*,,,0:00,KHC Doc No. MM00714
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,ELT Self Test,ROU*,,,0:00,As per Schedule Form No: RN/020
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,Transponder Check - As per new misc mod -35,ROU*,,,0:00,DGCA/New Misc./35
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,Annual Compass Swing,ROU*,,,0:00,CAR Requirement
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,ULB Functional Test,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 100Hrs Routine Inspection,ROU*,,,0:00,As per Schedule Form No: S76C++/13
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,NSOP Renewal,ROU*,,,0:00,
