,M067,100,FAA AD 2002-22-12,To prevent failure of hose when exposed to fire,MIS#,13-Dec-2002,DGCA/New-Misc/67,,,0:00, ,"Airbus A300, A310, A340 airplanes, Boeing airplane models 707, 727, 737-200, 737-200C, 747, 757, and 767, Bombardier CL-600 1A11, BAE Avro 146 and BAE 146, McDonnell Douglas Corporation DC8 series, and Cessna 650 airplanes, and General Electric CF6-80C and CFM56-5C, and Honeywell International Inc., ALF502 and LF507 series turbofan engines.",Select,Edit,Delete,View
D,M068,25,FAA AD 2003-03-11,To prevent failure of the emergency evacuation slide raft.,MIS,11-Mar-2004,DGCA/New-Misc/68,,,0:00, ,"Air Cruisers Company Emergency Evacuation Slide/Raft System,P/N 62774 installed on, but not limited to Boeing 777-20, Affected Slide/Raft SNs refer Table 1 of AD.",Select,Edit,Delete,View
D,M068,25,FAA AD 2003-03-11,To prevent failure of the emergency evacuation slide raft.,MIS,11-Mar-2004,DGCA/New-Misc/68,,,0:00, ,"Air Cruisers Company Emergency Evacuation Slide/Raft System,P/N 62774 installed on, but not limited to Boeing 777-20, Affected Slide/Raft SNs refer Table 1 of AD.",Select,Edit,Delete,View
D,M068,25,FAA AD 2003-03-11,To prevent failure of the emergency evacuation slide raft.,MIS,11-Mar-2004,DGCA/New-Misc/68,,,0:00, ,"Air Cruisers Company Emergency Evacuation Slide/Raft System,P/N 62774 installed on, but not limited to Boeing 777-20, Affected Slide/Raft SNs refer Table 1 of AD.",Select,Edit,Delete,View
D,M068,25,FAA AD 2003-03-11,To prevent failure of the emergency evacuation slide raft.,MIS,11-Mar-2004,DGCA/New-Misc/68,,,0:00, ,"Air Cruisers Company Emergency Evacuation Slide/Raft System,P/N 62774 installed on, but not limited to Boeing 777-20, Affected Slide/Raft SNs refer Table 1 of AD.",Select,Edit,Delete,View
,M069,25,DGAC AD 2001-351(B) R1,Equipment; Babies Bassinets,MIS#,15-Nov-2001,DGCA/New Misc/69,,,0:00, ,The Referenced AD cancelled by DGAC Authority.,Select,Edit,Delete,View
,M069,25,DGAC AD 2001-351(B) R1,Equipment; Babies Bassinets,MIS#,15-Nov-2001,DGCA/New-Misc/69,,,0:00, ,The Referenced AD cancelled by DGAC Authority.,Select,Edit,Delete,View
,M070,100,FAA AD 2002-20-05,To prevent mounting bracket failure and seperation of the rescue hoist from the helicopter,MIS,07-Nov-2002,DGCA/New-Misc/70,,,0:00, ,"Breeze Eastern Aerospace rescue hoists series BL-16600,excluding BL-16600-160. These hoists are installed on, but not limited to Agusta A109, Bell 206, Bell 222, Bell 407 and Sikorsky S-61 helicopters.",Select,Edit,Delete,View
,M070,100,FAA AD 2002-20-05,To prevent mounting bracket failure and seperation of the rescue hoistfrom the helicopter,MIS#,07-Nov-2002,DGCA/New-Misc/70,,,0:00, ,"Breeze Eastern Aerospace rescue hoists series BL-16600, excluding BL-16600-160. These hoists are installed on, but not limited to Augusta A109, Bell 206, Bell 222, Bell 407, Eurocopter France AS332, M",Select,Edit,Delete,View
,M071,34,FAA AD 2006-22-05,To ensure that the flight crew has an accurate glideslope deviation indication,MIS,01-Dec-2006,DGCA/New-Misc/71,,,0:00, ,"To aircraft, certificated in any category, equipped with Honeywell Primus II RNZ-850( )/-851( ) integrated navigation unit (INU) having a P/N in Table 1 of this AD.",Select,Edit,Delete,View
,M071,34,FAA AD 2010-07-02,To ensure that the flight crew has an accurate glide slope deviation indication.,MIS,05-May-2010,DGCA/New-Misc/71 R2,,,0:00, ,"To aircraft, certificated in any category, equipped with Honeywell Primus II RNZ-850()/-851( ) integrated navigation unit (INU) having a P/N in Table 1 of this AD.",Select,Edit,Delete,View
,M071,34,FAA AD 2010-07-02,To ensure that the flight crew has an accurate glideslope deviation indication,MIS,05-May-2010,DGCA/New-Misc/71 R2,,,0:00, ,"To aircraft, certificated in any category, equipped with Honeywell Primus II RNZ-850( )/-851( ) integrated navigation unit (INU) having a P/N in Table 1 of this AD.",Select,Edit,Delete,View
,M071,34,FAA AD 2010-07-02,To ensure that the flight crew has an accurate glideslope deviation indication,MIS,05-May-2010,DGCA/New-Misc/71 Rev.2,,,0:00, ,"To aircraft, certificated in any category, equipped with Honeywell Primus II RNZ-850( )/-851( ) integrated navigation unit (INU) having a P/N in Table 1 of this AD.",Select,Edit,Delete,View
D,M072,26,DGCA let: 9-414/2003Al(2),Kidde aerospace hand held HALON fire extinguishers,MIS,22-May-2003,DGCA/New-Misc/72,,,0:00, ,"On any aircraft, a Kidde Aerospace P/N 898052 hand held halon fire extiguisher installed.",Select,Edit,Delete,View
D,M072,26,DGCA let: 9-414/2003Al(2),Kidde aerospace hand held HALON fire extinguishers,MIS,22-May-2003,DGCA/New-Misc/72,,,0:00, ,"On any aircraft, a Kidde Aerospace P/N 898052 hand held halon fire extiguisher installed.",Select,Edit,Delete,View
,M072,26,"DGCA LET. NO.9-414/2003 AI(2), dt:22.05.03",Kidde aerospace hand held HALON fire extinguishers,MIS,22-May-2003,DGCA/New-Misc/72,,,0:00, ,Kidde Aerospace P/N 898052 hand held halon fire extiguisher installed.,Select,Edit,Delete,View
,M072,26,DGCA Letter no.9-414/2003-AI(2),Kidde Aerospace hand held halon fire extinguisher.,MIS#,22-May-2003,DGCA/New-Misc/72,,,0:00, ,"On any aircraft, a Kidde Aerospace P/N 898052 hand held halon fire extiguisher installed.",Select,Edit,Delete,View
,M073,61,FAA AD 2003-13-17,To detect unsafe conditions that could result in seperation of a propeller blade.,MIS#,18-Jul-2003,DGCA/New-Misc/73,,,0:00, ,"Hartzell Propeller,Inc.,McCauley Propeller Systems, Sensenich Propeller Manufacturing Company, Inc.,& Raytheon Aircraft Company that have a propeller hub SN listed in Table 1 of this AD.",Select,Edit,Delete,View
D,M073,61,FAA AD 2003-13-17,To detect unsafe conditions that result in seperation of a propeller blade.,MIS,18-Jul-2003,DGCA/New-Misc/73,,,0:00, ,"Hartzell Propeller,Inc.,McCauley Propeller Systems, Sensenich Propeller Manufacturing Company, Inc.,& Raytheon Aircraft Company that have a propeller hub SN listed in Table 1 of this AD.",Select,Edit,Delete,View
D,M073,61,FAA AD 2003-13-17,To detect unsafe conditions that result in seperation of a propeller blade.,MIS,18-Jul-2003,DGCA/New-Misc/73,,,0:00, ,"Hartzell Propeller,Inc.,McCauley Propeller Systems, Sensenich Propeller Manufacturing Company, Inc.,& Raytheon Aircraft Company that have a propeller hub SN listed in Table 1 of this AD.",Select,Edit,Delete,View
D,M073,61,FAA AD 2003-13-17,To detect unsafe conditions that result in seperation of a propeller blade.,MIS,18-Jul-2003,DGCA/New-Misc/73,,,0:00, ,"Hartzell Propeller,Inc.,McCauley Propeller Systems, Sensenich Propeller Manufacturing Company, Inc.,& Raytheon Aircraft Company that have a propeller hub SN listed in Table 1 of this AD.",Select,Edit,Delete,View
D,M074,52,LBA AD 2002-303,Air cargo pallets and air cargo nets,MIS,03-Oct-2002,DGCA/New-Misc/74,,,0:00, ,"Ribeco Air Cargo Nets with type certification/with JTSO approval(Refer AD), S/N affected-released after 26 March 2002 or produced by the Chinese manufacturer Deyang Ribeco Air Cargo Equipment Co. Ltd.",Select,Edit,Delete,View
D,M074,52,LBA AD 2002-303,Air cargo pallets and air cargo nets,MIS,03-Oct-2002,DGCA/New-Misc/74,,,0:00, ,"Ribeco Air Cargo Nets with type certification/with JTSO approval(Refer AD), S/N affected-released after 26 March 2002 or produced by the Chinese manufacturer Deyang Ribeco Air Cargo Equipment Co. Ltd.",Select,Edit,Delete,View
D,M074,52,LBA AD 2002-303,Air cargo pallets and air cargo nets,MIS,03-Oct-2002,DGCA/New-Misc/74,,,0:00, ,"Ribeco Air Cargo Nets with type certification/with JTSO approval(Refer AD), S/N affected-released after 26 March 2002 or produced by the Chinese manufacturer Deyang Ribeco Air Cargo Equipment Co. Ltd.",Select,Edit,Delete,View
,M074,52,LBA AD 2002-303,Air Cargo pallets and air cargo nets.,MIS#,03-Oct-2002,DGCA/New-Misc/74,,,0:00, ,"Ribeco Air Cargo Nets with type certification/with JTSO approval(Refer AD), S/N affected-released after 26 March 2002 or produced by the Chinese manufacturer Deyang Ribeco Air Cargo Equipment Co. Ltd.",Select,Edit,Delete,View
D,M075,49,FAA AD 2003-15-07,To prevent APU compartment fires and fuel vapour explosion.,MIS,03-Sep-2003,DGCA/New-Misc/75,,,0:00, ,Honeywell International Inc. (formerly AlliedSignal) model RE220 (RJ) auxiliary power units (APUs) P/N WE3800770-2.,Select,Edit,Delete,View
D,M075,49,FAA AD 2003-15-07,To prevent APU compartment fires and fuel vapour explosion.,MIS,03-Sep-2003,DGCA/New-Misc/75,,,0:00, ,Honeywell International Inc. (formerly AlliedSignal) model RE220 (RJ) auxiliary power units (APUs) P/N WE3800770-2.,Select,Edit,Delete,View
D,M075,49,FAA AD 2003-15-07,To prevent APU compartment fires and fuel vapour explosion.,MIS,03-Sep-2003,DGCA/New-Misc/75,,,0:00, ,Honeywell International Inc. (formerly AlliedSignal) model RE220 (RJ) auxiliary power units (APUs) P/N WE3800770-2.,Select,Edit,Delete,View
D,M075,49,FAA AD 2003-15-07,To prevent APU compartment fires and fuel vapour explosion.,MIS,03-Sep-2003,DGCA/New-Misc/75,,,0:00, ,Honeywell International Inc. (formerly AlliedSignal) model RE220 (RJ) auxiliary power units (APUs) P/N WE3800770-2.,Select,Edit,Delete,View
D,M076,1,FAA AD 2003-26-06,To detect and correct defective safety belts and restraint systems,MIS,17-Feb-2004,DGCA/New-Misc/76,,,0:00, ,"Anjou Aeronautique safety belts and restraint systems specified in para(c)(1),installed on, but not limited to (c)(2) of AD,certificated in any category.",Select,Edit,Delete,View
D,M076,1,FAA AD 2003-26-06,To detect and correct defective safety belts and restraint systems,MIS,17-Feb-2004,DGCA/New-Misc/76,,,0:00, ,"Anjou Aeronautique safety belts and restraint systems specified in para(c)(1),installed on, but not limited to (c)(2) of AD,certificated in any category.",Select,Edit,Delete,View
,M076,1,FAA AD 2003-26-06,To detect and correct defective safety belts and restraint systems.,MIS#,02-Mar-2002,DGCA/New-Misc/76,,,0:00,.,"Anjou Aeronautique safety belts and restraint systems specified in para(c)(1),installed on, but not limited to (c)(2) of AD,certificated in any category.",Select,Edit,Delete,View
,M076,1,FAA AD 2003-26-06 and DGAC AD 2002-104(AB)R2 and 2002-105(AB)R2,To detect and correct defective safety belts and restraint systems,MIS*,17-Feb-2004,DGCA/New-Misc/76,,,0:00, ,"Anjou Aeronautique safety belts and restraint systems specified in para(c)(1),installed on, but not limited to (c)(2) of AD,certificated in any category.",Select,Edit,Delete,View
,M077,34,DGAC AD F 2004-053,TA / RA VSI TCAS Indicator Thales Aionics,MIS,14-Apr-2004,DGCA/New-Misc/77,,,0:00, ,All TA/RA VSI-TCAS indicator PN 457400-( )* fitted onboard aircraft equipped with TCAS II Change 7 computer (ACAS II).(* exception refer AD),Select,Edit,Delete,View
D,M077,34,DGAC AD F 2004-053,TA / RA VSI TCAS Indicator THALES Aionics,MIS,14-Apr-2004,DGCA/New-Misc/77,,,0:00, ,All TA/RA VSI-TCAS indicator PN 457400-( )* fitted onboard aircraft equipped with TCAS II Change 7 computer (ACAS II).(* exception refer AD),Select,Edit,Delete,View
D,M077,34,DGAC AD F 2004-053,TA / RA VSI TCAS Indicator THALES Aionics,MIS,14-Apr-2004,DGCA/New-Misc/77,,,0:00, ,All TA/RA VSI-TCAS indicator PN 457400-( )* fitted onboard aircraft equipped with TCAS II Change 7 computer (ACAS II).(* exception refer AD),Select,Edit,Delete,View
,M077,34,DGAC AD F-2004-053,TA/RA VSI TCAS Indicator Thales Aionics.,MIS#,14-Jul-2004,DGCA/New-Misc/77,,,0:00, ,All TA/RA VSI-TCAS indicator PN 457400-( )* fitted onboard aircraft equipped with TCAS II Change 7 computer (ACAS II).(* exception refer AD),Select,Edit,Delete,View
,M078,31,FAA AD 2004-08-15,"To prevent the loading of the BAROSET Potentiometer, which could result in an unacceptable altitude error.",MIS,07-Jun-2004,DGCA/New-Misc/78,,,0:00, ,"All airplane models and S/N, certificated in any category, that incorporate a Goodrich TAWS8000 terrain awareness warning system (TAWS),P/N 805-18000-001, with ""Mod None"", ""Mod A"", or ""Mod B"" hardware",Select,Edit,Delete,View
D,M078,31,FAA AD 2004-08-15,"To prevent the loading of the BAROSET Potentiometer,which could result in an unacceptable altitude error.",MIS,07-Jun-2004,DGCA/New-Misc/78,,,0:00, ,"All airplane models and S/N, certificated in any category, that incorporate a Goodrich TAWS8000 terrain awareness warning system (TAWS),P/N 805-18000-001, with ""Mod None"", ""Mod A"", or ""Mod B"" hardware",Select,Edit,Delete,View
D,M078,31,FAA AD 2004-08-15,"To prevent the loading of the BAROSET Potentiometer,which could result in an unacceptable altitude error.",MIS,07-Jun-2004,DGCA/New-Misc/78,,,0:00, ,"All airplane models and S/N, certificated in any category, that incorporate a Goodrich TAWS8000 terrain awareness warning system (TAWS),P/N 805-18000-001, with ""Mod None"", ""Mod A"", or ""Mod B"" hardware",Select,Edit,Delete,View
,M078,100,FAA AD 2004-08-15,"To prevent the landing of the baroset potentiometer, which could result in an acceptable altitude error",MIS#,06-Jun-2004,DGCA/New-Misc/78,,,0:00, ,"All airplane models and S/N, certificated in any category, that incorporate a Goodrich TAWS8000 terrain awareness warning system (TAWS),P/N 805-18000-001, with ""Mod None"", ""Mod A"", or ""Mod B"" hardware",Select,Edit,Delete,View
,M079,23,FAA AD 2005-01-19,To prevent interrogating aircraft from possibly receiving in accurate replies,MIS,23-Feb-2005,DGCA/New-Misc/79(R1),,,0:00, ,"GARMIN International Inc. GTX 33, GTX 33D, GTX 330,GTX 330D Mode S transponders that include software versions 3.00, 3.01, 3.02, 3.04,or 3.05 that are installed on,certificated in any category(Ref:AD)",Select,Edit,Delete,View
D,M079,23,FAA AD 2005-01-19,To prevent interrogating aircraft from possibly receiving inaccurate replies,MIS,23-Feb-2005,DGCA/New-Misc/79(R1),,,0:00, ,"GARMIN International Inc. GTX 33, GTX 33D, GTX 330,GTX 330D Mode S transponders that include software versions 3.00, 3.01, 3.02, 3.04,or 3.05 that are installed on,certificated in any category(Ref:AD)",Select,Edit,Delete,View
D,M079,23,FAA AD 2005-01-19,To prevent interrogating aircraft from possibly receiving inaccurate replies,MIS,23-Feb-2005,DGCA/New-Misc/79(R1),,,0:00, ,"GARMIN International Inc. GTX 33, GTX 33D, GTX 330,GTX 330D Mode S transponders that include software versions 3.00, 3.01, 3.02, 3.04,or 3.05 that are installed on,certificated in any category(Ref:AD)",Select,Edit,Delete,View
,M079,23,FAA AD 2005-01-19,To prevent interrogating aircraft from possibly receiving inaccurate replies,MIS#,23-Feb-2005,DGCA/New-Misc/79(R1),,,0:00, ,"GARMIN International Inc. GTX 33, GTX 33D, GTX 330,GTX 330D Mode S transponders that include software versions 3.00, 3.01, 3.02, 3.04,or 3.05 that are installed on,certificated in any category(Ref:AD)",Select,Edit,Delete,View
D,M080,34,FAA AD 2004-13-20,"To prevent the GPS NAVIGATION unit under certain condition, from providing erroneous cross deviation information",MIS,03-Aug-2004,DGCA/New-Misc/80,,,0:00, ,"Aircraft equipped with Garmin AT, Apollo GX50/55/ 60/65 TSO-C129a GPS navigation units with software versions 3.0 through 3.4 inclusive; as listed in SB 561-4002-001, certificated in any category.",Select,Edit,Delete,View
D,M080,34,FAA AD 2004-13-20,"To prevent the GPS NAVIGATION unit under certain condition, from providing erroneous cross deviation information",MIS,03-Aug-2004,DGCA/New-Misc/80,,,0:00, ,"Aircraft equipped with Garmin AT, Apollo GX50/55/ 60/65 TSO-C129a GPS navigation units with software versions 3.0 through 3.4 inclusive; as listed in SB 561-4002-001, certificated in any category.",Select,Edit,Delete,View
D,M080,34,FAA AD 2004-13-20,"To prevent the GPS NAVIGATION unit under certain condition, from providing erroneous cross deviation information",MIS,03-Aug-2004,DGCA/New-Misc/80,,,0:00, ,"Aircraft equipped with Garmin AT, Apollo GX50/55/ 60/65 TSO-C129a GPS navigation units with software versions 3.0 through 3.4 inclusive; as listed in SB 561-4002-001, certificated in any category.",Select,Edit,Delete,View
,M080,34,FAA AD 2004-13-20,To prevent the GPS navigation unit under certain condition. From providing erroneous cross deviation information,MIS,03-Aug-2004,DGCA/New-Misc/80,,,0:00, ,"Aircraft equipped with Garmin AT, Apollo GX50/55/ 60/65 TSO-C129a GPS navigation units with software versions 3.0 through 3.4 inclusive; as listed in SB 561-4002-001, certificated in any category.",Select,Edit,Delete,View
,M081,25,DGAC AD F-2004-083,Operational order on instruction for continued airworthiness for large airplanes cerfied under JAR 25,MIS#,09-Jun-2004,DGCA/New-Misc/81,,,0:00, ,"Any large aircraft (> 5,7t)",Select,Edit,Delete,View
D,M081,25,DGAC AD F-2004-083,Operational order on instruction for continued airworthiness for large airplanes cerfied under JAR 25.,MIS,09-Jun-2004,DGCA/New-Misc/81,,,0:00, ,"Any large aircraft (> 5,7t)",Select,Edit,Delete,View
D,M081,25,DGAC AD F-2004-083,Operational order on instruction for continued airworthiness for large airplanes cerfied under JAR 25.,MIS,09-Jun-2004,DGCA/New-Misc/81,,,0:00, ,"Any large aircraft (> 5,7t)",Select,Edit,Delete,View
,M081,25,DGAC AD F-2004-083,Operational order on instruction for continued airworthiness for large airplanes certificated under JAR 25.,MIS,09-Jun-2004,DGCA/New-Misc/81,,,0:00, ,"Any large aircraft (> 5,7t)",Select,Edit,Delete,View
,M082,25,DGAC AD F 2004-132,Equipment/Furnishings -LERMER GMBH water boilers.,MIS#,14-Aug-2004,DGCA/New-Misc/82,,,0:00, ,"LERMER GmbH water boilers with:- P/N: L13471, L13471-05, L13471-11 or L13471-19 or Type Number: 1010099-6, 1010099-10, 1010099-6.1 or 1010099-6.2.",Select,Edit,Delete,View
D,M082,25,DGAC AD F-2004-132,Equipment/ Furnishings -LERMER GMBH water boilers,MIS,14-Aug-2004,DGCA/New-Misc/82,,,0:00, ,"LERMER GmbH water boilers with:- P/N: L13471, L13471-05, L13471-11 or L13471-19 or Type Number: 1010099-6, 1010099-10, 1010099-6.1 or 1010099-6.2.",Select,Edit,Delete,View
D,M082,25,DGAC AD F-2004-132,Equipment/ Furnishings -LERMER GMBH water boilers,MIS,14-Aug-2004,DGCA/New-Misc/82,,,0:00, ,"LERMER GmbH water boilers with:- P/N: L13471, L13471-05, L13471-11 or L13471-19 or Type Number: 1010099-6, 1010099-10, 1010099-6.1 or 1010099-6.2.",Select,Edit,Delete,View
D,M082,25,DGAC AD F-2004-132,Equipment/ Furnishings -LERMER GMBH water boilers,MIS,14-Aug-2004,DGCA/New-Misc/82,,,0:00, ,"LERMER GmbH water boilers with:- P/N: L13471, L13471-05, L13471-11 or L13471-19 or Type Number: 1010099-6, 1010099-10, 1010099-6.1 or 1010099-6.2.",Select,Edit,Delete,View
D,M083,52,FAA AD 2004-22-01,"To prevent shifting or unrestrained cargo in the cargo compartment,which could cause an unexpected change in the airplanes center of gravity.",MIS,01-Dec-2004,DGCA/New-Misc/83,,,0:00, ,Various Transport Category Airplanes on Which Cargo Restraint Strap Assemblies P/N 1519-MCIDS Have Been Installed per Supplemental Type Certificate (STC) ST01004NY.,Select,Edit,Delete,View
D,M083,52,FAA AD 2004-22-01,"To prevent shifting or unrestrained cargo in the cargo compartment,which could cause an unexpected change in the airplanes center of gravity.",MIS,01-Dec-2004,DGCA/New-Misc/83,,,0:00, ,Various Transport Category Airplanes on Which Cargo Restraint Strap Assemblies P/N 1519-MCIDS Have Been Installed per Supplemental Type Certificate (STC) ST01004NY.,Select,Edit,Delete,View
D,M083,52,FAA AD 2004-22-01,"To prevent shifting or unrestrained cargo in the cargo compartment,which could cause an unexpected change in the airplanes center of gravity.",MIS,01-Dec-2004,DGCA/New-Misc/83,,,0:00, ,Various Transport Category Airplanes on Which Cargo Restraint Strap Assemblies P/N 1519-MCIDS Have Been Installed per Supplemental Type Certificate (STC) ST01004NY.,Select,Edit,Delete,View
,M083,52,FAA AD 2004-22-01,"To prevent shifting or unrestrained cargo in the cargo compartment,which could cause an unexpectedchange in the airplanes center of gravity.",MIS#,01-Dec-2004,DGCA/New-Misc/83,,,0:00, ,Various Transport Category Airplanes on Which Cargo Restraint Strap Assemblies P/N 1519-MCIDS Have Been Installed per Supplemental Type Certificate (STC) ST01004NY.,Select,Edit,Delete,View
D,M084,80,FAA AD 2005-12-06,To prevent failure of magneto impulse coupling assy and possible engine failure.,MIS,19-Jul-2005,DGCA/New-Misc/84,,,0:00, ,"Teledyne Continental Motors (TCM) (formerly Bendix) magnetos that have a magneto P/N listed in Table 1 of TCM Mandatory Service Bulletin (MSB) No. MSB645, dated April 4, 1994, installed on Lycoming AE",Select,Edit,Delete,View
D,M084,80,FAA AD 2005-12-06,To prevent failure of magneto impulse coupling assy and possible engine failure.,MIS,19-Jul-2005,DGCA/New-Misc/84,,,0:00, ,"Teledyne Continental Motors (TCM) (formerly Bendix) magnetos that have a magneto P/N listed in Table 1 of TCM Mandatory Service Bulletin (MSB) No. MSB645, dated April 4, 1994, installed on Lycoming AE",Select,Edit,Delete,View
,M084,80,FAA AD 2005-12-06,To prevent failure of magneto impulse coupling assy and possible engine failure.,MIS*,19-Jul-2005,DGCA/New-Misc/84,,,0:00, ,"Teledyne Continental Motors(TCM) (formerly Bendix) magnetos that have a magneto P/N listed in Table 1 of TCM Mandatory Service Bulletin (MSB) No. MSB645,dated April 4,1994,installed on Lycoming AE.",Select,Edit,Delete,View
D,M085,37,FAA AD 2005-11-05,To correct problems with standby vaccum systems(SVS) before failure or malfunction during instrument flight rules(IFR).,MIS,18-Jul-2005,DGCA/New-Misc/85,,,0:00, ,"Models SVS I and SVS IA standby vacuum systems (SVS), installed on, certificated in any category.(For but not limited to Refer AD)",Select,Edit,Delete,View
D,M085,37,FAA AD 2005-11-05,To correct problems with standby vaccum systems(SVS) before failure or malfunction during instrument flight rules(IFR).,MIS,18-Jul-2005,DGCA/New-Misc/85,,,0:00, ,"Models SVS I and SVS IA standby vacuum systems (SVS), installed on, certificated in any category.(For but not limited to Refer AD)",Select,Edit,Delete,View
D,M085,37,FAA AD 2005-11-05,To correct problems with standby vaccum systems(SVS) before failure or malfunction during instrument flight rules(IFR).,MIS,18-Jul-2005,DGCA/New-Misc/85,,,0:00, ,"Models SVS I and SVS IA standby vacuum systems (SVS), installed on, certificated in any category.(For but not limited to Refer AD)",Select,Edit,Delete,View
,M085,37,FAA AD 2005-11-05,To correct problems with standby vaccum systems(SVS) before failure or malfunction during instrument flight rules(IFR).,MIS#,18-Jul-2005,DGCA/New-Misc/85,,,0:00, ,"Models SVS I and SVS IA standby vacuum systems (SVS), installed on, certificated in any category.(For but not limited to Refer AD)",Select,Edit,Delete,View
D,M086,25,DGAC AD F 2005-135,Equipment /Furnishings inspection and replacement of the reading lights electrical power supplies of some SICMA aero seats,MIS,13-Aug-2005,DGCA/New-Misc/86,,,0:00, ,"Passenger seats, of which P/N are identified in the table of this AD, produced by SICMA AERO SEAT.",Select,Edit,Delete,View
D,M086,25,DGAC AD F 2005-135,Equipment /Furnishings inspection and replacement of the reading lights electrical power supplies of some SICMA aero seats,MIS,13-Aug-2005,DGCA/New-Misc/86,,,0:00, ,"Passenger seats, of which P/N are identified in the table of this AD, produced by SICMA AERO SEAT.",Select,Edit,Delete,View
D,M086,25,DGAC AD F 2005-135,Equipment /Furnishings inspection and replacement of the reading lights electrical power supplies of some SICMA aero seats,MIS,13-Aug-2005,DGCA/New-Misc/86,,,0:00, ,"Passenger seats, of which P/N are identified in the table of this AD, produced by SICMA AERO SEAT.",Select,Edit,Delete,View
,M086,26,DGAC AD F 2005-135,Equipment /Furnishingsinspection and replacement of the reading lights electrical power supplies of some sicma aero seats,MIS#,13-Aug-2005,DGCA/New-Misc/86,,,0:00, ,"Passenger seats, of which P/N are identified in the table of this AD, produced by SICMA AERO SEAT.",Select,Edit,Delete,View
,M087,34,FAA AD 2005-25-08,To prevent certain air data computers( ADC) from displaying in correct altitude information (SHADINADC2000),MIS#,23-Jan-2006,DGCA/New-Misc/87,,,0:00, ,"Shadin ADC-2000 ADC P/N 962830A-1-S-8,962830A-2-S-8,962830A-3-S-8, configurations B, C, and D, that are installed",Select,Edit,Delete,View
D,M087,34,FAA AD 2005-25-08,To prevent certain air data computers(ADC) from displaying incorrect altitude information (SHADIN ADC 2000),MIS,23-Jan-2006,DGCA/New-Misc/87,,,0:00, ,"Shadin ADC-2000 ADC P/N 962830A-1-S-8,962830A-2-S-8,962830A-3-S-8, configurations B, C, and D, that are installed",Select,Edit,Delete,View
D,M087,34,FAA AD 2005-25-08,To prevent certain air data computers(ADC) from displaying incorrect altitude information (SHADIN ADC 2000),MIS,23-Jan-2006,DGCA/New-Misc/87,,,0:00, ,"Shadin ADC-2000 ADC P/N 962830A-1-S-8,962830A-2-S-8,962830A-3-S-8, configurations B, C, and D, that are installed",Select,Edit,Delete,View
D,M087,34,FAA AD 2005-25-08,To prevent certain air data computers(ADC) from displaying incorrect altitude information (SHADIN ADC 2000),MIS,23-Jan-2006,DGCA/New-Misc/87,,,0:00, ,"Shadin ADC-2000 ADC P/N 962830A-1-S-8,962830A-2-S-8,962830A-3-S-8, configurations B, C, and D, that are installed",Select,Edit,Delete,View
,M088,37,FAA AD 2006-03-08,To prevent vaccum pump failure or malfunction during instrument flight rules (IFR)Flight.,MIS#,10-Mar-2006,DGCA/New-Misc/88,,,0:00, ,Aero Advantage ADV200 series P/Ns ADV211CC and ADV212CW) vacuum pumps installed(but not limited to refer AD),Select,Edit,Delete,View
D,M088,37,FAA AD 2006-03-08,To prevent vacuum pump failure or malfunction during instrument flight rules (IFR) flight,MIS,10-Mar-2006,DGCA/New-Misc/88,,,0:00, ,Aero Advantage ADV200 series P/Ns ADV211CC and ADV212CW) vacuum pumps installed(but not limited to refer AD),Select,Edit,Delete,View
D,M088,37,FAA AD 2006-03-08,To prevent vacuum pump failure or malfunction during instrument flight rules (IFR) flight,MIS,10-Mar-2006,DGCA/New-Misc/88,,,0:00, ,Aero Advantage ADV200 series P/Ns ADV211CC and ADV212CW) vacuum pumps installed(but not limited to refer AD),Select,Edit,Delete,View
D,M088,37,FAA AD 2006-03-08,To prevent vacuum pump failure or malfunction during instrument flight rules (IFR) flight,MIS,10-Mar-2006,DGCA/New-Misc/88,,,0:00, ,Aero Advantage ADV200 series P/Ns ADV211CC and ADV212CW) vacuum pumps installed(but not limited to refer AD),Select,Edit,Delete,View
,M089,100,FAA AD 2006-04-04,To identify and provide correct action for potentially inoperative smoke detector.,MIS#,24-Mar-2006,DGCA/New-Misc/89,,,0:00, ,Meggitt Model 602 smoke detectors approved under TSO-C1C and having any P/N 8930-( ):Refer table-1 of this AD.,Select,Edit,Delete,View
D,M089,100,FAA AD 2006-04-04,To Identify and Provide Corrective Action for a Potentially Inoperative Smoke Detector,MIS,24-Mar-2006,DGCA/New-Misc/89,,,0:00, ,Meggitt Model 602 smoke detectors approved under TSO-C1C and having any P/N 8930-( ):Refer table-1 of this AD.,Select,Edit,Delete,View
D,M089,100,FAA AD 2006-04-04,To Identify and Provide Corrective Action for a Potentially Inoperative Smoke Detector,MIS,24-Mar-2006,DGCA/New-Misc/89,,,0:00, ,Meggitt Model 602 smoke detectors approved under TSO-C1C and having any P/N 8930-( ):Refer table-1 of this AD.,Select,Edit,Delete,View
D,M089,100,FAA AD 2006-04-04,To Identify and Provide Corrective Action for a Potentially Inoperative Smoke Detector,MIS,24-Mar-2006,DGCA/New-Misc/89,,,0:00, ,Meggitt Model 602 smoke detectors approved under TSO-C1C and having any P/N 8930-( ):Refer table-1 of this AD.,Select,Edit,Delete,View
